pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
ASIA	dirofilaria_immitis_chr1	9200001	9300000	8.229445528584442e-05	92484	690	8384526	250191
EUR	dirofilaria_immitis_chr1	9300001	9400000	0.0002236307521715	94934	8001	35777727	107325
CENAM	dirofilaria_immitis_chr1	9300001	9400000	0.0001201057197854	94934	4310	35885052	0
AUS	dirofilaria_immitis_chr1	9300001	9400000	0.0002017600404493	94934	73320	363401989	5363
ASIA	dirofilaria_immitis_chr1	9300001	9400000	7.581901318602606e-05	94934	655	8638994	0
USA	dirofilaria_immitis_chr1	9300001	9400000	0.0002143403363662	94934	46351	216249544	10108
AUS	dirofilaria_immitis_chr1	9400001	9500000	0.0004568784686983	95261	166597	364641828	17280
CENAM	dirofilaria_immitis_chr1	9400001	9500000	0.0001441597740187	95261	5191	36008658	0
EUR	dirofilaria_immitis_chr1	9400001	9500000	0.0003198046956791	95261	11478	35890655	118003
ASIA	dirofilaria_immitis_chr1	9400001	9500000	0.0003869069488787	95261	3354	8668751	0
USA	dirofilaria_immitis_chr1	9400001	9500000	0.0003893112513026	95261	84444	216906138	98420
AUS	dirofilaria_immitis_chr1	9500001	9600000	0.0003391532952245	95260	123515	364186348	2095832
CENAM	dirofilaria_immitis_chr1	9500001	9600000	0.0003024408497256	95380	10879	35970670	198260
ASIA	dirofilaria_immitis_chr1	9500001	9600000	0.0002716389530258	95237	2352	8658552	48783
EUR	dirofilaria_immitis_chr1	9500001	9600000	0.0002691565468385	95260	9656	35875033	293897
USA	dirofilaria_immitis_chr1	9500001	9600000	0.0003965493647263	95301	85925	216681724	1288706
AUS	dirofilaria_immitis_chr1	9600001	9700000	0.0003716129161345	96958	137884	371042001	113223
USA	dirofilaria_immitis_chr1	9600001	9700000	0.0003944833883808	96958	87076	220734263	136061
EUR	dirofilaria_immitis_chr1	9600001	9700000	0.000407046918978	96958	14860	36506848	143276
ASIA	dirofilaria_immitis_chr1	9600001	9700000	0.000265044626804	96958	2338	8821156	2022
CENAM	dirofilaria_immitis_chr1	9600001	9700000	0.0003132465239227	96958	11479	36645259	4865
USA	dirofilaria_immitis_chr1	9700001	9800000	0.0002254087276385	94760	48652	215839025	24255
CENAM	dirofilaria_immitis_chr1	9700001	9800000	0.0002218933156034	94760	7948	35819015	265
ASIA	dirofilaria_immitis_chr1	9700001	9800000	0.0001113290661056	94760	960	8623085	75
EUR	dirofilaria_immitis_chr1	9700001	9800000	0.000337934491707	94760	12060	35687390	131890
AUS	dirofilaria_immitis_chr1	9700001	9800000	0.000222624777277	94760	80752	362726921	14359
USA	dirofilaria_immitis_chr1	9800001	9900000	0.0001675913422526	94724	36157	215745035	36237
EUR	dirofilaria_immitis_chr1	9800001	9900000	0.0001741500876268	94724	6217	35699092	106580
ASIA	dirofilaria_immitis_chr1	9800001	9900000	1.6705561234930773e-05	94724	144	8619884	0
CENAM	dirofilaria_immitis_chr1	9800001	9900000	0.0002020664118423	94724	7235	35805060	612
AUS	dirofilaria_immitis_chr1	9800001	9900000	0.0002283754125083	94724	82806	362587194	16278
EUR	dirofilaria_immitis_chr1	9900001	10000000	0.0002541148355755	96167	9212	36251327	99799
CENAM	dirofilaria_immitis_chr1	9900001	10000000	0.0001203263964918	96167	4374	36351126	0
USA	dirofilaria_immitis_chr1	9900001	10000000	0.0001578365636973	96167	34565	218992350	76076
AUS	dirofilaria_immitis_chr1	9900001	10000000	0.0003048427992075	96167	112220	368124162	3114
ASIA	dirofilaria_immitis_chr1	9900001	10000000	1.0969927885293865e-05	96167	96	8751197	0
ASIA	dirofilaria_immitis_chr1	10000001	10100000	1.9043666093865317e-05	95794	166	8716809	445
CENAM	dirofilaria_immitis_chr1	10000001	10100000	0.0002273679670928	95794	8233	36210026	106
USA	dirofilaria_immitis_chr1	10000001	10100000	0.0002477467653763	95794	54051	218170356	48376
EUR	dirofilaria_immitis_chr1	10000001	10100000	0.0003519418912225	95794	12696	36074137	135995
AUS	dirofilaria_immitis_chr1	10000001	10100000	0.0003527686181426	95794	129356	366687946	11486
CENAM	dirofilaria_immitis_chr1	10100001	10200000	0.0002742868685821	96183	9972	36356097	1077
USA	dirofilaria_immitis_chr1	10100001	10200000	0.0002121553276189	96183	46460	218990494	114380
ASIA	dirofilaria_immitis_chr1	10100001	10200000	6.124347331389919e-05	96183	536	8751953	700
EUR	dirofilaria_immitis_chr1	10100001	10200000	0.0003381626023641	96183	12246	36213348	143826
AUS	dirofilaria_immitis_chr1	10100001	10200000	0.0003452479503982	96183	127106	368158594	29930
EUR	dirofilaria_immitis_chr1	10200001	10300000	0.0003021832741557	96135	10940	36203195	135835
AUS	dirofilaria_immitis_chr1	10200001	10300000	0.0003934425584261	96135	144742	367885977	118803
USA	dirofilaria_immitis_chr1	10200001	10300000	0.0002863549146535	96135	62678	218882222	113308
ASIA	dirofilaria_immitis_chr1	10200001	10300000	0.0001950432490683	96135	1706	8746778	1507
CENAM	dirofilaria_immitis_chr1	10200001	10300000	0.0002486658191203	96135	9035	36333904	5126
CENAM	dirofilaria_immitis_chr1	10300001	10400000	0.0003000219001256	97094	10998	36657324	44208
EUR	dirofilaria_immitis_chr1	10300001	10400000	0.0002825346505933	97094	10340	36597281	104251
ASIA	dirofilaria_immitis_chr1	10300001	10400000	0.0002224101358354	97094	1965	8835029	525
USA	dirofilaria_immitis_chr1	10300001	10400000	0.0003387476125423	97094	74872	221025912	154220
AUS	dirofilaria_immitis_chr1	10300001	10400000	0.0003913199937325	97094	145426	371629363	46469
CENAM	dirofilaria_immitis_chr1	10400001	10500000	0.0001795270067695	95741	6491	36156120	33978
ASIA	dirofilaria_immitis_chr1	10400001	10500000	9.521522258252396e-05	95741	829	8706591	5840
EUR	dirofilaria_immitis_chr1	10400001	10500000	0.000105253496755	95741	3789	35998804	191294
USA	dirofilaria_immitis_chr1	10400001	10500000	0.0001798344663143	95741	39156	217733568	364430
AUS	dirofilaria_immitis_chr1	10400001	10500000	0.0002294213171203	95741	83945	365898867	597681
EUR	dirofilaria_immitis_chr1	10500001	10600000	0.0001501346793959	96529	5454	36327383	160579
CENAM	dirofilaria_immitis_chr1	10500001	10600000	0.0001478493348945	96529	5394	36483086	4876
AUS	dirofilaria_immitis_chr1	10500001	10600000	0.0001938351669219	96529	71616	369468560	44452
ASIA	dirofilaria_immitis_chr1	10500001	10600000	0.0001218624824025	96529	1070	8780389	3750
USA	dirofilaria_immitis_chr1	10500001	10600000	0.0001466097567482	96529	32224	219794376	98686
CENAM	dirofilaria_immitis_chr1	10600001	10700000	0.0001129265988252	94950	4053	35890570	530
USA	dirofilaria_immitis_chr1	10600001	10700000	0.0001148235512318	94950	24833	216270963	25137
ASIA	dirofilaria_immitis_chr1	10600001	10700000	0.0001062730627306	94950	918	8638125	2325
EUR	dirofilaria_immitis_chr1	10600001	10700000	0.0001008014061306	94950	3605	35763390	127710
AUS	dirofilaria_immitis_chr1	10600001	10700000	0.0001625177429555	94950	59069	363461853	6747
USA	dirofilaria_immitis_chr1	10700001	10800000	0.0003358974309249	96532	73267	218123133	2107073
ASIA	dirofilaria_immitis_chr1	10700001	10800000	0.0002270981906774	96353	1981	8723099	74508
CENAM	dirofilaria_immitis_chr1	10700001	10800000	0.0002642727557374	96480	9583	36261778	282128
EUR	dirofilaria_immitis_chr1	10700001	10800000	0.0002276817207817	96364	8199	36010796	533110
AUS	dirofilaria_immitis_chr1	10700001	10800000	0.0002883078189973	96525	105540	366067075	4012481
USA	dirofilaria_immitis_chr1	10800001	10900000	0.0001440203426236	96246	31567	219184314	64074
ASIA	dirofilaria_immitis_chr1	10800001	10900000	0.0001575701855286	96246	1380	8758002	384
EUR	dirofilaria_immitis_chr1	10800001	10900000	0.000157554815452	96246	5713	36260396	120592
AUS	dirofilaria_immitis_chr1	10800001	10900000	0.0004411025535813	96246	162475	368338380	91308
CENAM	dirofilaria_immitis_chr1	10800001	10900000	5.0192507231734245e-05	96246	1826	36379932	1056
ASIA	dirofilaria_immitis_chr1	10900001	11000000	0.0001890366536224	95861	1649	8723176	175
EUR	dirofilaria_immitis_chr1	10900001	11000000	8.815934423407144e-05	95861	3183	36105078	130380
USA	dirofilaria_immitis_chr1	10900001	11000000	0.0001628231412273	95861	35553	218353483	17875
AUS	dirofilaria_immitis_chr1	10900001	11000000	0.000179504490648	95861	65870	366954608	1300
CENAM	dirofilaria_immitis_chr1	10900001	11000000	5.384236770639103e-05	95861	1951	36235405	53
CENAM	dirofilaria_immitis_chr1	11000001	11100000	7.588040300330229e-05	94867	2721	35859061	665
ASIA	dirofilaria_immitis_chr1	11000001	11100000	0.000164654410554	94867	1421	8630197	2700
USA	dirofilaria_immitis_chr1	11000001	11100000	0.0002171539694955	94867	46919	216063285	43741
EUR	dirofilaria_immitis_chr1	11000001	11100000	0.0001690626906655	94867	6047	35767797	91929
AUS	dirofilaria_immitis_chr1	11000001	11100000	0.0002180305246039	94867	79174	363132640	18236
AUS	dirofilaria_immitis_chr1	11100001	11200000	0.0002183497405613	96123	78354	358846316	9617824
ASIA	dirofilaria_immitis_chr1	11100001	11200000	0.0001737494715022	95907	1486	8552544	206661
EUR	dirofilaria_immitis_chr1	11100001	11200000	0.0001868519676094	95910	6613	35391653	992737
CENAM	dirofilaria_immitis_chr1	11100001	11200000	0.0001233442873005	95676	4399	35664400	719990
USA	dirofilaria_immitis_chr1	11100001	11200000	0.0002231318757955	96187	47778	214124494	5144396
AUS	dirofilaria_immitis_chr1	11200001	11300000	0.0003195742522696	96334	117808	368640462	126090
EUR	dirofilaria_immitis_chr1	11200001	11300000	0.0002354342059514	96334	8530	36230929	183323
USA	dirofilaria_immitis_chr1	11200001	11300000	0.0003523878666594	96334	77124	218861111	587741
CENAM	dirofilaria_immitis_chr1	11200001	11300000	0.0001913536491151	96334	6968	36414252	0
ASIA	dirofilaria_immitis_chr1	11200001	11300000	0.0002457531146412	96334	2154	8764894	1500
AUS	dirofilaria_immitis_chr1	11300001	11400000	0.0003332340545629	95017	121111	363441246	283830
USA	dirofilaria_immitis_chr1	11300001	11400000	0.0002510338669371	95017	54255	216126217	322509
ASIA	dirofilaria_immitis_chr1	11300001	11400000	0.0001841945992801	95017	1592	8643033	3514
EUR	dirofilaria_immitis_chr1	11300001	11400000	0.0001683957297973	95017	6025	35778817	137609
CENAM	dirofilaria_immitis_chr1	11300001	11400000	0.0001647225269081	95017	5916	35914942	1484
USA	dirofilaria_immitis_chr1	11400001	11500000	0.0001999861989703	94963	43188	215954902	370812
AUS	dirofilaria_immitis_chr1	11400001	11500000	0.0003036962704339	94963	110330	363290599	227765
EUR	dirofilaria_immitis_chr1	11400001	11500000	0.0001308729736401	94963	4679	35752225	143789
CENAM	dirofilaria_immitis_chr1	11400001	11500000	0.0001680295934912	94963	6031	35892487	3527
ASIA	dirofilaria_immitis_chr1	11400001	11500000	0.0001453393360565	94963	1254	8628084	13549
EUR	dirofilaria_immitis_chr1	11500001	11600000	0.0002027046714929	94874	7228	35657787	348225
AUS	dirofilaria_immitis_chr1	11500001	11600000	0.0004623753893643	94828	167399	362041328	2590984
CENAM	dirofilaria_immitis_chr1	11500001	11600000	0.000233714331844	94877	8364	35787279	218733
ASIA	dirofilaria_immitis_chr1	11500001	11600000	0.0001523149254568	94699	1311	8607167	60947
USA	dirofilaria_immitis_chr1	11500001	11600000	0.0004864672496252	94858	104673	215169675	1818937
ASIA	dirofilaria_immitis_chr1	11600001	11700000	0.0002054106042171	95025	1756	8548731	208745
AUS	dirofilaria_immitis_chr1	11600001	11700000	0.0003796195571231	95650	136112	358548440	9842968
USA	dirofilaria_immitis_chr1	11600001	11700000	0.0003362893120517	95291	71894	213786158	5439450
CENAM	dirofilaria_immitis_chr1	11600001	11700000	0.0002535371234893	95373	9035	35635807	741401
EUR	dirofilaria_immitis_chr1	11600001	11700000	0.0002844543529361	95231	10043	35306192	1071016
CENAM	dirofilaria_immitis_chr1	11700001	11800000	0.0003160308015274	95565	11415	36119897	3673
EUR	dirofilaria_immitis_chr1	11700001	11800000	0.000419576664894	95565	15082	35945755	177815
USA	dirofilaria_immitis_chr1	11700001	11800000	0.0007462583812201	95565	162214	217369753	327317
ASIA	dirofilaria_immitis_chr1	11700001	11800000	0.0002455920091521	95565	2133	8685136	11279
AUS	dirofilaria_immitis_chr1	11700001	11800000	0.0006649560607527	95565	243133	365637693	185127
AUS	dirofilaria_immitis_chr1	11800001	11900000	0.000590088239498	94323	212743	360527436	812796
USA	dirofilaria_immitis_chr1	11800001	11900000	0.0005321469762574	94326	114074	214365589	663943
EUR	dirofilaria_immitis_chr1	11800001	11900000	0.0004523367991822	94320	16052	35486832	194100
ASIA	dirofilaria_immitis_chr1	11800001	11900000	0.0001582298037787	94320	1357	8576134	13720
CENAM	dirofilaria_immitis_chr1	11800001	11900000	0.0003100341848461	94323	11050	35641231	39701
USA	dirofilaria_immitis_chr1	11900001	12000000	0.0007900886722249	95211	170913	216321289	569369
AUS	dirofilaria_immitis_chr1	11900001	12000000	0.0006427516457892	95211	234093	364204435	263273
ASIA	dirofilaria_immitis_chr1	11900001	12000000	0.0002444499074565	95211	2117	8660261	3940
EUR	dirofilaria_immitis_chr1	11900001	12000000	0.0006847159340304	95211	24566	35877652	112106
CENAM	dirofilaria_immitis_chr1	11900001	12000000	0.0005366110770897	95211	19312	35988821	937
ASIA	dirofilaria_immitis_chr1	12000001	12100000	0.0004418755098675	94793	3810	8622338	3825
EUR	dirofilaria_immitis_chr1	12000001	12100000	0.0006385120512637	94793	22798	35704886	126868
USA	dirofilaria_immitis_chr1	12000001	12100000	0.0005511412654222	94793	118939	215804926	133528
CENAM	dirofilaria_immitis_chr1	12000001	12100000	0.000438490715571	94793	15711	35829721	2033
AUS	dirofilaria_immitis_chr1	12000001	12100000	0.0005357183213033	94793	194358	362798867	68737
USA	dirofilaria_immitis_chr1	12100001	12200000	0.0004838841680202	95084	104526	216014507	586845
AUS	dirofilaria_immitis_chr1	12100001	12200000	0.0005116883977513	95084	186102	363701817	279735
EUR	dirofilaria_immitis_chr1	12100001	12200000	0.0005290608753253	95084	18940	35799283	142469
ASIA	dirofilaria_immitis_chr1	12100001	12200000	0.000417734090445	95084	3611	8644255	8389
CENAM	dirofilaria_immitis_chr1	12100001	12200000	0.0004296684596694	95084	15442	35939338	2414
AUS	dirofilaria_immitis_chr1	12200001	12300000	0.0004581138376369	95892	167730	366131704	942872
EUR	dirofilaria_immitis_chr1	12200001	12300000	0.0002822125765608	95892	10173	36047295	199881
CENAM	dirofilaria_immitis_chr1	12200001	12300000	0.00020432523179	95892	7404	36236347	10829
ASIA	dirofilaria_immitis_chr1	12200001	12300000	0.0003380064670296	95892	2943	8706934	19238
USA	dirofilaria_immitis_chr1	12200001	12300000	0.0003227523928255	95892	70323	217885294	556682
EUR	dirofilaria_immitis_chr1	12300001	12400000	0.000566428412312	95166	20169	35607324	592224
ASIA	dirofilaria_immitis_chr1	12300001	12400000	0.000283569470564	95023	2437	8594014	120692
CENAM	dirofilaria_immitis_chr1	12300001	12400000	0.0005727521174541	95213	20526	35837493	362055
USA	dirofilaria_immitis_chr1	12300001	12400000	0.0006233246164298	95124	134132	215188036	2966912
AUS	dirofilaria_immitis_chr1	12300001	12400000	0.0004989840957621	95159	180706	362147815	4444433
CENAM	dirofilaria_immitis_chr1	12400001	12500000	0.0008822943706364	96088	32046	36321211	53
AUS	dirofilaria_immitis_chr1	12400001	12500000	0.0010406793322179	96088	382718	367757856	67008
USA	dirofilaria_immitis_chr1	12400001	12500000	0.0010244352943441	96088	223779	218441322	447142
ASIA	dirofilaria_immitis_chr1	12400001	12500000	0.0001487927089971	96088	1301	8743708	300
EUR	dirofilaria_immitis_chr1	12400001	12500000	0.0008065552674369	96088	29192	36193428	127836
USA	dirofilaria_immitis_chr1	12500001	12600000	0.0011265900896228	77917	144015	127832653	93436321
CENAM	dirofilaria_immitis_chr1	12500001	12600000	0.0005967318802553	73686	12934	21674726	15041548
EUR	dirofilaria_immitis_chr1	12500001	12600000	0.0006382559102038	72295	13220	20712695	16003579
ASIA	dirofilaria_immitis_chr1	12500001	12600000	0.0004802882053751	66191	2368	4930373	3908730
AUS	dirofilaria_immitis_chr1	12500001	12600000	0.0010449752844613	76357	216035	206736947	165088177
AUS	dirofilaria_immitis_chr1	12600001	12700000	0.0012906137946405	83531	369787	286520260	76075556
EUR	dirofilaria_immitis_chr1	12600001	12700000	0.0017372443860029	81734	48788	28083556	7721360
ASIA	dirofilaria_immitis_chr1	12600001	12700000	0.0007638976254443	80270	5228	6843849	1775853
CENAM	dirofilaria_immitis_chr1	12600001	12700000	0.0014422812165544	81386	40490	28073582	7731334
USA	dirofilaria_immitis_chr1	12600001	12700000	0.002046753559288	85125	352653	172298711	43478005
AUS	dirofilaria_immitis_chr1	12700001	12800000	0.0012296521573562	93324	436209	354741784	5920892
EUR	dirofilaria_immitis_chr1	12700001	12800000	0.0007883422589162	93361	27531	34922649	691377
USA	dirofilaria_immitis_chr1	12700001	12800000	0.0016559048936451	93359	348757	210614149	4012177
ASIA	dirofilaria_immitis_chr1	12700001	12800000	1.525871994121578e-05	92649	128	8388646	185101
CENAM	dirofilaria_immitis_chr1	12700001	12800000	0.0010967244760633	93354	38353	34970497	643529
AUS	dirofilaria_immitis_chr1	12800001	12900000	0.0016685767026062	91952	551875	330745958	35348650
ASIA	dirofilaria_immitis_chr1	12800001	12900000	0.0001059832965247	89182	835	7878600	824276
CENAM	dirofilaria_immitis_chr1	12800001	12900000	0.0010481484881337	92161	34837	33236703	2913705
USA	dirofilaria_immitis_chr1	12800001	12900000	0.0018726613772348	92292	374391	199924559	17934249
EUR	dirofilaria_immitis_chr1	12800001	12900000	0.0015751139704147	91130	51881	32937934	3212474
USA	dirofilaria_immitis_chr1	12900001	13000000	0.0017402704516718	93205	365462	210002991	4331751
CENAM	dirofilaria_immitis_chr1	12900001	13000000	0.0010523044182973	93174	36722	34896746	668896
ASIA	dirofilaria_immitis_chr1	12900001	13000000	8.682729954966366e-06	93075	73	8407494	154605
AUS	dirofilaria_immitis_chr1	12900001	13000000	0.0016386297626404	93256	578819	353233545	6939147
EUR	dirofilaria_immitis_chr1	12900001	13000000	0.0015971503345433	93216	55534	34770678	794964
CENAM	dirofilaria_immitis_chr1	13000001	13100000	0.0007178751597699	89641	22075	30750472	5794190
EUR	dirofilaria_immitis_chr1	13000001	13100000	0.0011270190197357	88041	33531	29751938	6792724
AUS	dirofilaria_immitis_chr1	13000001	13100000	0.0009174032739692	90420	275299	300085042	70002170
USA	dirofilaria_immitis_chr1	13000001	13100000	0.001248062315215	91278	227773	182501304	37733458
ASIA	dirofilaria_immitis_chr1	13000001	13100000	6.812329280860027e-05	84489	487	7148803	1648986
ASIA	dirofilaria_immitis_chr1	13100001	13200000	1.956103192429857e-05	95061	169	8639626	27578
CENAM	dirofilaria_immitis_chr1	13100001	13200000	0.0012800511340834	95233	45957	35902472	99760
AUS	dirofilaria_immitis_chr1	13100001	13200000	0.0015270676776732	95241	554343	363011416	1582616
USA	dirofilaria_immitis_chr1	13100001	13200000	0.0021123883934161	95244	455490	215627960	1337872
EUR	dirofilaria_immitis_chr1	13100001	13200000	0.0013989429445314	95243	50079	35797743	204489
ASIA	dirofilaria_immitis_chr1	13200001	13300000	0.0001593198700887	95425	1373	8617883	140685
EUR	dirofilaria_immitis_chr1	13200001	13300000	0.0007999045873315	95867	28558	35701758	679986
USA	dirofilaria_immitis_chr1	13200001	13300000	0.0015776359374011	95937	339765	215363375	3889569
CENAM	dirofilaria_immitis_chr1	13200001	13300000	0.0006419339226827	96162	23009	35843253	538491
AUS	dirofilaria_immitis_chr1	13200001	13300000	0.0013668381647277	96191	494839	362031887	6405457
AUS	dirofilaria_immitis_chr1	13300001	13400000	0.0009406049147581	96251	330836	351726846	18938394
USA	dirofilaria_immitis_chr1	13300001	13400000	0.0009907948382999	96250	207545	209473235	11105505
ASIA	dirofilaria_immitis_chr1	13300001	13400000	0.00026037948822	94281	2143	8230295	581235
EUR	dirofilaria_immitis_chr1	13300001	13400000	0.0007798677757042	95525	27024	34652028	1949712
CENAM	dirofilaria_immitis_chr1	13300001	13400000	0.0008408582146054	95599	29597	35198562	1403178
ASIA	dirofilaria_immitis_chr1	13400001	13500000	1.5014304011937526e-06	95235	13	8658410	7975
AUS	dirofilaria_immitis_chr1	13400001	13500000	0.0004780880188014	95235	174283	364541660	17920
CENAM	dirofilaria_immitis_chr1	13400001	13500000	0.0004713764308451	95235	16969	35998830	0
USA	dirofilaria_immitis_chr1	13400001	13500000	0.0004602513201892	95235	99671	216557771	387559
EUR	dirofilaria_immitis_chr1	13400001	13500000	0.0003951626779974	95235	14174	35868772	130058
USA	dirofilaria_immitis_chr1	13500001	13600000	0.0007119990049395	93493	147875	207689897	8248557
CENAM	dirofilaria_immitis_chr1	13500001	13600000	0.0004732801565863	92903	16334	34512328	1319426
AUS	dirofilaria_immitis_chr1	13500001	13600000	0.0007384575565907	93502	257012	348038960	14828644
ASIA	dirofilaria_immitis_chr1	13500001	13600000	5.158655850000302e-05	91876	427	8277350	348813
EUR	dirofilaria_immitis_chr1	13500001	13600000	0.0006276614655187	93417	21546	34327422	1504332
CENAM	dirofilaria_immitis_chr1	13600001	13700000	0.0005156941050173	94561	18433	35744058	0
USA	dirofilaria_immitis_chr1	13600001	13700000	0.000623047574261	94561	134149	215311006	98952
ASIA	dirofilaria_immitis_chr1	13600001	13700000	0.0001340004144366	94561	1153	8604451	600
AUS	dirofilaria_immitis_chr1	13600001	13700000	0.0006252731206644	94561	226331	361971421	8087
EUR	dirofilaria_immitis_chr1	13600001	13700000	0.0006385443749168	94561	22740	35612247	131811
USA	dirofilaria_immitis_chr1	13700001	13800000	0.0010732164061535	89830	200429	186755438	33581834
CENAM	dirofilaria_immitis_chr1	13700001	13800000	0.0007523015047638	88057	23387	31087270	5474402
EUR	dirofilaria_immitis_chr1	13700001	13800000	0.0009556739684175	86909	29401	30764676	5796996
AUS	dirofilaria_immitis_chr1	13700001	13800000	0.0008392922404914	89768	261391	311442174	58817298
ASIA	dirofilaria_immitis_chr1	13700001	13800000	0.0002149745391213	85213	1596	7424135	1377749
ASIA	dirofilaria_immitis_chr1	13800001	13900000	0.0001743710819854	85087	1287	7380811	1063170
AUS	dirofilaria_immitis_chr1	13800001	13900000	0.0010886047183906	88036	340722	312989641	42214307
EUR	dirofilaria_immitis_chr1	13800001	13900000	0.0010093831710501	87434	31472	31179438	3895560
USA	dirofilaria_immitis_chr1	13800001	13900000	0.0012205404919101	88247	231854	189960105	21417793
CENAM	dirofilaria_immitis_chr1	13800001	13900000	0.0009482596536368	88048	30175	31821453	3253545
CENAM	dirofilaria_immitis_chr1	13900001	14000000	3.3120845753535105e-05	95641	1196	36110189	45511
EUR	dirofilaria_immitis_chr1	13900001	14000000	0.0007666952411566	95650	27589	35984311	171389
ASIA	dirofilaria_immitis_chr1	13900001	14000000	0.0007679563404345	95644	6679	8697109	7041
USA	dirofilaria_immitis_chr1	13900001	14000000	0.0010909781216212	95650	236851	217099679	791021
AUS	dirofilaria_immitis_chr1	13900001	14000000	0.000658174525668	95644	240788	365842175	306025
EUR	dirofilaria_immitis_chr1	14000001	14100000	0.0009258068358151	93867	32694	35314062	167664
AUS	dirofilaria_immitis_chr1	14000001	14100000	0.0006247664698428	93867	224407	359185409	137467
USA	dirofilaria_immitis_chr1	14000001	14100000	0.00114061875044	93867	243294	213300018	529008
CENAM	dirofilaria_immitis_chr1	14000001	14100000	1.6770446606012518e-05	93867	595	35479079	2647
ASIA	dirofilaria_immitis_chr1	14000001	14100000	0.0007432779188499	93867	6348	8540547	1350
USA	dirofilaria_immitis_chr1	14100001	14200000	0.0012180390343654	94170	260769	214089198	430062
AUS	dirofilaria_immitis_chr1	14100001	14200000	0.0008026230206225	94170	288931	359983445	499315
ASIA	dirofilaria_immitis_chr1	14100001	14200000	0.0008125782956091	94170	6947	8549330	20140
EUR	dirofilaria_immitis_chr1	14100001	14200000	0.0003456300771306	94170	12230	35384652	211608
CENAM	dirofilaria_immitis_chr1	14100001	14200000	0.0004085102202445	94170	14537	35585401	10859
CENAM	dirofilaria_immitis_chr1	14200001	14300000	0.0006397815698864	94865	22864	35737197	151257
ASIA	dirofilaria_immitis_chr1	14200001	14300000	0.0009685808377753	94862	8329	8599179	40634
USA	dirofilaria_immitis_chr1	14200001	14300000	0.001382525057498	94943	296780	214665187	1614967
EUR	dirofilaria_immitis_chr1	14200001	14300000	0.0005507901805065	94861	19578	35545296	343158
AUS	dirofilaria_immitis_chr1	14200001	14300000	0.0009306898136438	94877	335609	360602421	2839383
EUR	dirofilaria_immitis_chr1	14300001	14400000	0.0009200606169391	95285	33000	35867202	150528
ASIA	dirofilaria_immitis_chr1	14300001	14400000	0.0011113031682582	95285	9631	8666402	4533
CENAM	dirofilaria_immitis_chr1	14300001	14400000	0.0008037988146397	95285	28938	36001546	16184
USA	dirofilaria_immitis_chr1	14300001	14400000	0.0016729264194727	95285	362312	216573781	485449
AUS	dirofilaria_immitis_chr1	14300001	14400000	0.0013076979244163	95285	476587	364447317	303663
AUS	dirofilaria_immitis_chr1	14400001	14500000	0.0011090005480905	94357	399585	360310913	891511
CENAM	dirofilaria_immitis_chr1	14400001	14500000	0.0004797733810819	94358	17099	35639743	27581
ASIA	dirofilaria_immitis_chr1	14400001	14500000	0.0007345338424326	94353	6292	8565977	20601
USA	dirofilaria_immitis_chr1	14400001	14500000	0.0012357749955565	94358	264848	214317332	630192
EUR	dirofilaria_immitis_chr1	14400001	14500000	0.0007490686772166	94358	26560	35457363	209961
EUR	dirofilaria_immitis_chr1	14500001	14600000	0.0007325636164917	94532	25998	35489068	244028
USA	dirofilaria_immitis_chr1	14500001	14600000	0.0012351627698092	94532	264667	214277022	1066874
AUS	dirofilaria_immitis_chr1	14500001	14600000	0.0009305167524032	94532	335552	360608231	1260265
CENAM	dirofilaria_immitis_chr1	14500001	14600000	0.0005828906442768	94532	20772	35636187	96909
ASIA	dirofilaria_immitis_chr1	14500001	14600000	0.0008819247543992	94506	7559	8571026	31386
AUS	dirofilaria_immitis_chr1	14600001	14700000	0.0010039499955111	94268	345256	343897606	22928150
CENAM	dirofilaria_immitis_chr1	14600001	14700000	0.000299920862895	93973	10368	34569119	1653487
EUR	dirofilaria_immitis_chr1	14600001	14700000	0.0006387830431552	94081	21846	34199405	2023201
ASIA	dirofilaria_immitis_chr1	14600001	14700000	0.0011623205617032	92843	9619	8275686	444571
USA	dirofilaria_immitis_chr1	14600001	14700000	0.0014553259286426	94457	300605	206555105	11738801
CENAM	dirofilaria_immitis_chr1	14700001	14800000	0.0002114942526124	93170	7448	35216087	2173
ASIA	dirofilaria_immitis_chr1	14700001	14800000	0.0008826020977908	93170	7465	8457945	20525
EUR	dirofilaria_immitis_chr1	14700001	14800000	0.000631970770994	93170	22078	34935160	283100
AUS	dirofilaria_immitis_chr1	14700001	14800000	0.000998136186435	93170	355025	355687936	966824
USA	dirofilaria_immitis_chr1	14700001	14800000	0.0014470001480551	93170	305477	211110552	1130708
AUS	dirofilaria_immitis_chr1	14800001	14900000	0.0009066068376771	92605	320871	353925193	566747
CENAM	dirofilaria_immitis_chr1	14800001	14900000	0.0001663703985739	92605	5822	34994206	10484
USA	dirofilaria_immitis_chr1	14800001	14900000	0.0014366898293511	92605	302120	210288953	665237
ASIA	dirofilaria_immitis_chr1	14800001	14900000	0.0008823457334414	92605	7417	8406002	21053
EUR	dirofilaria_immitis_chr1	14800001	14900000	0.0008787690524621	92605	30547	34761124	243566
USA	dirofilaria_immitis_chr1	14900001	15000000	0.0019415727122823	95111	419822	216227802	435056
