pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
CENAM	USA	dirofilaria_immitis_chr1	10100001	10200000	0.3087454179620033	118
CENAM	USA	dirofilaria_immitis_chr1	10200001	10300000	0.3301916356354002	131
EUR	USA	dirofilaria_immitis_chr1	10200001	10300000	0.138058211216444	131
ASIA	USA	dirofilaria_immitis_chr1	10200001	10300000	0.1782001658866027	131
ASIA	CENAM	dirofilaria_immitis_chr1	10200001	10300000	0.5178384915617613	131
EUR	CENAM	dirofilaria_immitis_chr1	10200001	10300000	0.1061057945352408	131
AUS	EUR	dirofilaria_immitis_chr1	10200001	10300000	0.173404614967109	131
AUS	CENAM	dirofilaria_immitis_chr1	10200001	10300000	0.1571944824983226	131
AUS	USA	dirofilaria_immitis_chr1	10200001	10300000	0.2382674186505041	131
AUS	ASIA	dirofilaria_immitis_chr1	10200001	10300000	0.2388274548710483	131
EUR	ASIA	dirofilaria_immitis_chr1	10200001	10300000	0.3704735407076937	131
AUS	ASIA	dirofilaria_immitis_chr1	10300001	10400000	0.1445301276031101	151
AUS	EUR	dirofilaria_immitis_chr1	10300001	10400000	0.2055662218550217	151
ASIA	USA	dirofilaria_immitis_chr1	10300001	10400000	0.1637363240435584	151
CENAM	USA	dirofilaria_immitis_chr1	10300001	10400000	0.1235471957164179	151
AUS	CENAM	dirofilaria_immitis_chr1	10300001	10400000	0.1690307158434272	151
AUS	USA	dirofilaria_immitis_chr1	10300001	10400000	0.2007728639996632	151
EUR	USA	dirofilaria_immitis_chr1	10300001	10400000	0.1107788985899715	151
ASIA	CENAM	dirofilaria_immitis_chr1	10300001	10400000	0.2788636545401228	151
EUR	ASIA	dirofilaria_immitis_chr1	10300001	10400000	0.2987497680183746	151
EUR	CENAM	dirofilaria_immitis_chr1	10300001	10400000	0.0914958623912697	151
AUS	ASIA	dirofilaria_immitis_chr1	10400001	10500000	0.1236390781641517	95
AUS	EUR	dirofilaria_immitis_chr1	10400001	10500000	0.1912926702436302	95
AUS	USA	dirofilaria_immitis_chr1	10400001	10500000	0.1894526640295561	95
AUS	CENAM	dirofilaria_immitis_chr1	10400001	10500000	0.1751871314054908	95
EUR	ASIA	dirofilaria_immitis_chr1	10400001	10500000	0.3034976218248348	95
EUR	CENAM	dirofilaria_immitis_chr1	10400001	10500000	0.0859750439721562	95
ASIA	USA	dirofilaria_immitis_chr1	10400001	10500000	0.1228043144250421	95
CENAM	USA	dirofilaria_immitis_chr1	10400001	10500000	0.1095244186224494	95
EUR	USA	dirofilaria_immitis_chr1	10400001	10500000	0.129129050816119	95
ASIA	CENAM	dirofilaria_immitis_chr1	10400001	10500000	0.2104240256932263	95
CENAM	USA	dirofilaria_immitis_chr1	10500001	10600000	0.1109843994771529	92
ASIA	USA	dirofilaria_immitis_chr1	10500001	10600000	0.1734482744018876	92
AUS	USA	dirofilaria_immitis_chr1	10500001	10600000	0.2432449722694372	92
AUS	CENAM	dirofilaria_immitis_chr1	10500001	10600000	0.1906475261237175	92
AUS	EUR	dirofilaria_immitis_chr1	10500001	10600000	0.1238744278379568	92
AUS	ASIA	dirofilaria_immitis_chr1	10500001	10600000	0.2104153647495628	92
ASIA	CENAM	dirofilaria_immitis_chr1	10500001	10600000	0.2014887077384915	92
EUR	USA	dirofilaria_immitis_chr1	10500001	10600000	0.2285434431104632	92
EUR	ASIA	dirofilaria_immitis_chr1	10500001	10600000	0.291790791307291	92
EUR	CENAM	dirofilaria_immitis_chr1	10500001	10600000	0.1423635699594933	92
EUR	USA	dirofilaria_immitis_chr1	10600001	10700000	0.3820648038930189	74
ASIA	CENAM	dirofilaria_immitis_chr1	10600001	10700000	0.1946028567916272	74
EUR	ASIA	dirofilaria_immitis_chr1	10600001	10700000	0.3813664276696841	74
EUR	CENAM	dirofilaria_immitis_chr1	10600001	10700000	0.2561310216108295	74
CENAM	USA	dirofilaria_immitis_chr1	10600001	10700000	0.1156420511715606	74
ASIA	USA	dirofilaria_immitis_chr1	10600001	10700000	0.1842948995562964	74
AUS	EUR	dirofilaria_immitis_chr1	10600001	10700000	0.1800861517134604	74
AUS	ASIA	dirofilaria_immitis_chr1	10600001	10700000	0.1767419364590534	74
AUS	CENAM	dirofilaria_immitis_chr1	10600001	10700000	0.1894702035793548	74
AUS	USA	dirofilaria_immitis_chr1	10600001	10700000	0.2856229597417665	74
EUR	ASIA	dirofilaria_immitis_chr1	10700001	10800000	0.4303137899175762	109
EUR	CENAM	dirofilaria_immitis_chr1	10700001	10800000	0.2229308641081552	109
EUR	USA	dirofilaria_immitis_chr1	10700001	10800000	0.2063510485075714	109
ASIA	CENAM	dirofilaria_immitis_chr1	10700001	10800000	0.2335314512749308	109
AUS	CENAM	dirofilaria_immitis_chr1	10700001	10800000	0.2392954406820123	109
AUS	USA	dirofilaria_immitis_chr1	10700001	10800000	0.1966106762239794	109
ASIA	USA	dirofilaria_immitis_chr1	10700001	10800000	0.2064802618616083	109
CENAM	USA	dirofilaria_immitis_chr1	10700001	10800000	0.1196538889484215	109
AUS	ASIA	dirofilaria_immitis_chr1	10700001	10800000	0.2338580983110612	109
AUS	EUR	dirofilaria_immitis_chr1	10700001	10800000	0.1723799816343667	109
AUS	ASIA	dirofilaria_immitis_chr1	10800001	10900000	0.0807239465159899	145
AUS	EUR	dirofilaria_immitis_chr1	10800001	10900000	0.2066906594391371	145
AUS	CENAM	dirofilaria_immitis_chr1	10800001	10900000	0.2395025813313616	145
AUS	USA	dirofilaria_immitis_chr1	10800001	10900000	0.1964770116830633	145
ASIA	USA	dirofilaria_immitis_chr1	10800001	10900000	0.211158519662947	145
CENAM	USA	dirofilaria_immitis_chr1	10800001	10900000	0.1937030727769362	145
ASIA	CENAM	dirofilaria_immitis_chr1	10800001	10900000	0.4298403181249458	145
EUR	USA	dirofilaria_immitis_chr1	10800001	10900000	0.1801545666944151	145
EUR	CENAM	dirofilaria_immitis_chr1	10800001	10900000	0.1508630505584283	145
EUR	ASIA	dirofilaria_immitis_chr1	10800001	10900000	0.301009765768044	145
AUS	USA	dirofilaria_immitis_chr1	10900001	11000000	0.2801002981412877	75
AUS	CENAM	dirofilaria_immitis_chr1	10900001	11000000	0.4419086283705473	75
AUS	ASIA	dirofilaria_immitis_chr1	10900001	11000000	0.1775182924814874	75
AUS	EUR	dirofilaria_immitis_chr1	10900001	11000000	0.4019517253633555	75
EUR	USA	dirofilaria_immitis_chr1	10900001	11000000	0.1765942396661289	75
ASIA	CENAM	dirofilaria_immitis_chr1	10900001	11000000	0.5038691554993286	75
CENAM	USA	dirofilaria_immitis_chr1	10900001	11000000	0.1893227923216941	75
ASIA	USA	dirofilaria_immitis_chr1	10900001	11000000	0.2620610541466098	75
EUR	ASIA	dirofilaria_immitis_chr1	10900001	11000000	0.4615801223254853	75
EUR	CENAM	dirofilaria_immitis_chr1	10900001	11000000	0.1158128245151921	75
AUS	EUR	dirofilaria_immitis_chr1	11000001	11100000	0.3121698943806074	103
AUS	ASIA	dirofilaria_immitis_chr1	11000001	11100000	0.1651862957379567	103
AUS	USA	dirofilaria_immitis_chr1	11000001	11100000	0.2160016347116971	103
AUS	CENAM	dirofilaria_immitis_chr1	11000001	11100000	0.4095984537023553	103
ASIA	USA	dirofilaria_immitis_chr1	11000001	11100000	0.2961014620552921	103
CENAM	USA	dirofilaria_immitis_chr1	11000001	11100000	0.2569747052456058	103
ASIA	CENAM	dirofilaria_immitis_chr1	11000001	11100000	0.5738196996018263	103
EUR	USA	dirofilaria_immitis_chr1	11000001	11100000	0.1522422634942121	103
EUR	CENAM	dirofilaria_immitis_chr1	11000001	11100000	0.1637861936596377	103
EUR	ASIA	dirofilaria_immitis_chr1	11000001	11100000	0.4389590969516546	103
AUS	CENAM	dirofilaria_immitis_chr1	11100001	11200000	0.4802669035431972	101
AUS	USA	dirofilaria_immitis_chr1	11100001	11200000	0.1766783071456567	101
EUR	ASIA	dirofilaria_immitis_chr1	11100001	11200000	0.4008285689198344	101
EUR	CENAM	dirofilaria_immitis_chr1	11100001	11200000	0.0787339532844477	101
EUR	USA	dirofilaria_immitis_chr1	11100001	11200000	0.1938319487942954	101
ASIA	CENAM	dirofilaria_immitis_chr1	11100001	11200000	0.5543389434858815	101
ASIA	USA	dirofilaria_immitis_chr1	11100001	11200000	0.2126232009281763	101
CENAM	USA	dirofilaria_immitis_chr1	11100001	11200000	0.3150338922368971	101
AUS	ASIA	dirofilaria_immitis_chr1	11100001	11200000	0.1725507046663707	101
AUS	EUR	dirofilaria_immitis_chr1	11100001	11200000	0.3531652681079111	101
EUR	CENAM	dirofilaria_immitis_chr1	11200001	11300000	0.0457723897822225	127
EUR	ASIA	dirofilaria_immitis_chr1	11200001	11300000	0.4712795722501529	127
AUS	EUR	dirofilaria_immitis_chr1	11200001	11300000	0.3607810973179778	127
AUS	ASIA	dirofilaria_immitis_chr1	11200001	11300000	0.1886591425072256	127
AUS	CENAM	dirofilaria_immitis_chr1	11200001	11300000	0.4052638322884362	127
AUS	USA	dirofilaria_immitis_chr1	11200001	11300000	0.1875530586129651	127
EUR	USA	dirofilaria_immitis_chr1	11200001	11300000	0.1124982835550661	127
ASIA	CENAM	dirofilaria_immitis_chr1	11200001	11300000	0.5238817489146015	127
ASIA	USA	dirofilaria_immitis_chr1	11200001	11300000	0.2499752718368293	127
CENAM	USA	dirofilaria_immitis_chr1	11200001	11300000	0.1422681229772716	127
AUS	USA	dirofilaria_immitis_chr1	11300001	11400000	0.2322106947112229	155
EUR	USA	dirofilaria_immitis_chr1	11300001	11400000	0.2150895881949657	155
EUR	ASIA	dirofilaria_immitis_chr1	11300001	11400000	0.3683139034095825	155
EUR	CENAM	dirofilaria_immitis_chr1	11300001	11400000	0.1036066570907784	155
AUS	ASIA	dirofilaria_immitis_chr1	11300001	11400000	0.194661066516571	155
AUS	CENAM	dirofilaria_immitis_chr1	11300001	11400000	0.2035089883707483	155
AUS	EUR	dirofilaria_immitis_chr1	11300001	11400000	0.2064539784685884	155
ASIA	CENAM	dirofilaria_immitis_chr1	11300001	11400000	0.3670736734374777	155
ASIA	USA	dirofilaria_immitis_chr1	11300001	11400000	0.137496256025751	155
CENAM	USA	dirofilaria_immitis_chr1	11300001	11400000	0.223610242234344	155
ASIA	CENAM	dirofilaria_immitis_chr1	11400001	11500000	0.3540380924764999	145
CENAM	USA	dirofilaria_immitis_chr1	11400001	11500000	0.2280610719495165	145
EUR	ASIA	dirofilaria_immitis_chr1	11400001	11500000	0.3857273103140042	145
ASIA	USA	dirofilaria_immitis_chr1	11400001	11500000	0.1871651073757884	145
EUR	CENAM	dirofilaria_immitis_chr1	11400001	11500000	0.0316553311912617	145
EUR	USA	dirofilaria_immitis_chr1	11400001	11500000	0.2159234283896976	145
AUS	EUR	dirofilaria_immitis_chr1	11400001	11500000	0.1942056461991292	145
AUS	ASIA	dirofilaria_immitis_chr1	11400001	11500000	0.1738993154877669	145
AUS	CENAM	dirofilaria_immitis_chr1	11400001	11500000	0.2015828563210799	145
AUS	USA	dirofilaria_immitis_chr1	11400001	11500000	0.2123790208844427	145
CENAM	USA	dirofilaria_immitis_chr1	11500001	11600000	0.2132504298115167	159
AUS	EUR	dirofilaria_immitis_chr1	11500001	11600000	0.2831177921241544	159
EUR	ASIA	dirofilaria_immitis_chr1	11500001	11600000	0.7127460640297023	159
AUS	USA	dirofilaria_immitis_chr1	11500001	11600000	0.125213235283724	159
ASIA	CENAM	dirofilaria_immitis_chr1	11500001	11600000	0.6911857020434141	159
ASIA	USA	dirofilaria_immitis_chr1	11500001	11600000	0.3545751910150961	159
AUS	CENAM	dirofilaria_immitis_chr1	11500001	11600000	0.2878299071611965	159
AUS	ASIA	dirofilaria_immitis_chr1	11500001	11600000	0.2456569311367122	159
EUR	CENAM	dirofilaria_immitis_chr1	11500001	11600000	0.056086136102179	159
EUR	USA	dirofilaria_immitis_chr1	11500001	11600000	0.2115522855572568	159
AUS	ASIA	dirofilaria_immitis_chr1	11600001	11700000	0.1768095634813913	132
AUS	EUR	dirofilaria_immitis_chr1	11600001	11700000	0.2726891604871838	132
CENAM	USA	dirofilaria_immitis_chr1	11600001	11700000	0.1683598081199381	132
ASIA	USA	dirofilaria_immitis_chr1	11600001	11700000	0.194931292473824	132
ASIA	CENAM	dirofilaria_immitis_chr1	11600001	11700000	0.3922567312061207	132
EUR	USA	dirofilaria_immitis_chr1	11600001	11700000	0.1598106972848402	132
EUR	CENAM	dirofilaria_immitis_chr1	11600001	11700000	0.1849829589626975	132
EUR	ASIA	dirofilaria_immitis_chr1	11600001	11700000	0.2755225963553047	132
AUS	USA	dirofilaria_immitis_chr1	11600001	11700000	0.1584141436415363	132
AUS	CENAM	dirofilaria_immitis_chr1	11600001	11700000	0.2869858576120114	132
ASIA	CENAM	dirofilaria_immitis_chr1	11700001	11800000	0.4543893995704632	269
EUR	USA	dirofilaria_immitis_chr1	11700001	11800000	0.1926067413973861	269
EUR	CENAM	dirofilaria_immitis_chr1	11700001	11800000	0.2479525684363507	269
EUR	ASIA	dirofilaria_immitis_chr1	11700001	11800000	0.1659631823180787	269
AUS	USA	dirofilaria_immitis_chr1	11700001	11800000	0.1346317838263115	269
AUS	CENAM	dirofilaria_immitis_chr1	11700001	11800000	0.2176084066712445	269
AUS	EUR	dirofilaria_immitis_chr1	11700001	11800000	0.2157008935851299	269
AUS	ASIA	dirofilaria_immitis_chr1	11700001	11800000	0.180424155325774	269
CENAM	USA	dirofilaria_immitis_chr1	11700001	11800000	0.221462510665917	269
ASIA	USA	dirofilaria_immitis_chr1	11700001	11800000	0.214915586977503	269
ASIA	CENAM	dirofilaria_immitis_chr1	11800001	11900000	0.6203111802207018	223
AUS	USA	dirofilaria_immitis_chr1	11800001	11900000	0.1409838572327817	223
EUR	ASIA	dirofilaria_immitis_chr1	11800001	11900000	0.2398611683073173	223
EUR	CENAM	dirofilaria_immitis_chr1	11800001	11900000	0.3202237988120199	223
AUS	ASIA	dirofilaria_immitis_chr1	11800001	11900000	0.1886374584213354	223
AUS	EUR	dirofilaria_immitis_chr1	11800001	11900000	0.1654132579048184	223
CENAM	USA	dirofilaria_immitis_chr1	11800001	11900000	0.1550804107368612	223
EUR	USA	dirofilaria_immitis_chr1	11800001	11900000	0.1485053219488196	223
AUS	CENAM	dirofilaria_immitis_chr1	11800001	11900000	0.2414940365654873	223
ASIA	USA	dirofilaria_immitis_chr1	11800001	11900000	0.3171375626169497	223
ASIA	CENAM	dirofilaria_immitis_chr1	11900001	12000000	0.5478217366658803	261
EUR	CENAM	dirofilaria_immitis_chr1	11900001	12000000	0.2929626352877209	261
CENAM	USA	dirofilaria_immitis_chr1	11900001	12000000	0.2564630281863089	261
ASIA	USA	dirofilaria_immitis_chr1	11900001	12000000	0.1905242185093445	261
AUS	USA	dirofilaria_immitis_chr1	11900001	12000000	0.1147401366472198	261
EUR	USA	dirofilaria_immitis_chr1	11900001	12000000	0.1192757676526815	261
AUS	CENAM	dirofilaria_immitis_chr1	11900001	12000000	0.2891403534482431	261
EUR	ASIA	dirofilaria_immitis_chr1	11900001	12000000	0.2381269656656528	261
AUS	EUR	dirofilaria_immitis_chr1	11900001	12000000	0.1798068402136419	261
AUS	ASIA	dirofilaria_immitis_chr1	11900001	12000000	0.183598744735031	261
CENAM	USA	dirofilaria_immitis_chr1	12000001	12100000	0.1566171435466011	246
ASIA	USA	dirofilaria_immitis_chr1	12000001	12100000	0.1131873798928721	246
AUS	USA	dirofilaria_immitis_chr1	12000001	12100000	0.0663273595835817	246
AUS	CENAM	dirofilaria_immitis_chr1	12000001	12100000	0.2879907083680544	246
AUS	EUR	dirofilaria_immitis_chr1	12000001	12100000	0.245194597105032	246
AUS	ASIA	dirofilaria_immitis_chr1	12000001	12100000	0.0029364114402964	246
ASIA	CENAM	dirofilaria_immitis_chr1	12000001	12100000	0.3838067090865471	246
EUR	USA	dirofilaria_immitis_chr1	12000001	12100000	0.1456027368999524	246
EUR	ASIA	dirofilaria_immitis_chr1	12000001	12100000	0.2967504363187167	246
EUR	CENAM	dirofilaria_immitis_chr1	12000001	12100000	0.0494578246658899	246
EUR	CENAM	dirofilaria_immitis_chr1	12100001	12200000	0.0630637714655237	220
EUR	USA	dirofilaria_immitis_chr1	12100001	12200000	0.2091741707262975	220
ASIA	CENAM	dirofilaria_immitis_chr1	12100001	12200000	0.3035114919613463	220
ASIA	USA	dirofilaria_immitis_chr1	12100001	12200000	0.1355858904861931	220
CENAM	USA	dirofilaria_immitis_chr1	12100001	12200000	0.1958601512955885	220
AUS	EUR	dirofilaria_immitis_chr1	12100001	12200000	0.2774423351023808	220
AUS	ASIA	dirofilaria_immitis_chr1	12100001	12200000	0.0470811799781241	220
AUS	CENAM	dirofilaria_immitis_chr1	12100001	12200000	0.2830209741785843	220
AUS	USA	dirofilaria_immitis_chr1	12100001	12200000	0.0772684205721578	220
EUR	ASIA	dirofilaria_immitis_chr1	12100001	12200000	0.277027240777224	220
AUS	USA	dirofilaria_immitis_chr1	12200001	12300000	0.0950229121598461	154
EUR	ASIA	dirofilaria_immitis_chr1	12200001	12300000	0.2166204357021248	154
EUR	CENAM	dirofilaria_immitis_chr1	12200001	12300000	0.0736597326459844	154
EUR	USA	dirofilaria_immitis_chr1	12200001	12300000	0.1368691907795435	154
ASIA	CENAM	dirofilaria_immitis_chr1	12200001	12300000	0.3108613888488855	154
AUS	CENAM	dirofilaria_immitis_chr1	12200001	12300000	0.2043340865418447	154
ASIA	USA	dirofilaria_immitis_chr1	12200001	12300000	0.0978278040026808	154
CENAM	USA	dirofilaria_immitis_chr1	12200001	12300000	0.1880459233234651	154
AUS	ASIA	dirofilaria_immitis_chr1	12200001	12300000	0.0556332555886041	154
AUS	EUR	dirofilaria_immitis_chr1	12200001	12300000	0.1635451268823574	154
EUR	USA	dirofilaria_immitis_chr1	12300001	12400000	0.2209084234771459	230
ASIA	CENAM	dirofilaria_immitis_chr1	12300001	12400000	0.3871415550112058	230
EUR	CENAM	dirofilaria_immitis_chr1	12300001	12400000	0.1166289617286644	230
EUR	ASIA	dirofilaria_immitis_chr1	12300001	12400000	0.3713720946441877	230
ASIA	USA	dirofilaria_immitis_chr1	12300001	12400000	0.308844482007891	230
CENAM	USA	dirofilaria_immitis_chr1	12300001	12400000	0.1286944763672426	230
AUS	EUR	dirofilaria_immitis_chr1	12300001	12400000	0.3435832500862398	230
AUS	USA	dirofilaria_immitis_chr1	12300001	12400000	0.1353975591760407	230
AUS	CENAM	dirofilaria_immitis_chr1	12300001	12400000	0.2166413576987207	230
AUS	ASIA	dirofilaria_immitis_chr1	12300001	12400000	0.3576629455070266	230
ASIA	USA	dirofilaria_immitis_chr1	12400001	12500000	0.4520546499722976	354
CENAM	USA	dirofilaria_immitis_chr1	12400001	12500000	0.0739496608023848	354
AUS	CENAM	dirofilaria_immitis_chr1	12400001	12500000	0.167643599771679	354
AUS	USA	dirofilaria_immitis_chr1	12400001	12500000	0.1322202174033969	354
EUR	USA	dirofilaria_immitis_chr1	12400001	12500000	0.2155838796993577	354
AUS	EUR	dirofilaria_immitis_chr1	12400001	12500000	0.2825623696893005	354
AUS	ASIA	dirofilaria_immitis_chr1	12400001	12500000	0.2864466443148006	354
ASIA	CENAM	dirofilaria_immitis_chr1	12400001	12500000	0.5674361335838921	354
EUR	ASIA	dirofilaria_immitis_chr1	12400001	12500000	0.5991834537143572	354
EUR	CENAM	dirofilaria_immitis_chr1	12400001	12500000	0.1410626421283058	354
EUR	USA	dirofilaria_immitis_chr1	12500001	12600000	0.1173576544245396	266
AUS	USA	dirofilaria_immitis_chr1	12500001	12600000	0.1908928948544679	266
AUS	ASIA	dirofilaria_immitis_chr1	12500001	12600000	0.3482142000676462	266
AUS	EUR	dirofilaria_immitis_chr1	12500001	12600000	0.2639560158273054	266
CENAM	USA	dirofilaria_immitis_chr1	12500001	12600000	0.1464634980928323	266
ASIA	USA	dirofilaria_immitis_chr1	12500001	12600000	0.2994341698538533	266
ASIA	CENAM	dirofilaria_immitis_chr1	12500001	12600000	0.5730557588468472	266
EUR	ASIA	dirofilaria_immitis_chr1	12500001	12600000	0.5685856368949966	266
AUS	CENAM	dirofilaria_immitis_chr1	12500001	12600000	0.2724568936241916	266
EUR	CENAM	dirofilaria_immitis_chr1	12500001	12600000	0.1057900611207468	266
AUS	EUR	dirofilaria_immitis_chr1	12600001	12700000	0.2851442169773616	623
AUS	ASIA	dirofilaria_immitis_chr1	12600001	12700000	0.4200334892544538	623
AUS	CENAM	dirofilaria_immitis_chr1	12600001	12700000	0.3420053675863006	623
AUS	USA	dirofilaria_immitis_chr1	12600001	12700000	0.2025878888475374	623
EUR	USA	dirofilaria_immitis_chr1	12600001	12700000	0.1027197885988963	623
EUR	CENAM	dirofilaria_immitis_chr1	12600001	12700000	0.2321642911790518	623
ASIA	CENAM	dirofilaria_immitis_chr1	12600001	12700000	0.4758311999389023	623
ASIA	USA	dirofilaria_immitis_chr1	12600001	12700000	0.2635109465389766	623
CENAM	USA	dirofilaria_immitis_chr1	12600001	12700000	0.1690820831295766	623
EUR	ASIA	dirofilaria_immitis_chr1	12600001	12700000	0.3747126130207761	623
AUS	CENAM	dirofilaria_immitis_chr1	12700001	12800000	0.3723104662050712	568
AUS	ASIA	dirofilaria_immitis_chr1	12700001	12800000	0.3964445226182699	568
ASIA	USA	dirofilaria_immitis_chr1	12700001	12800000	0.3785477832741923	568
CENAM	USA	dirofilaria_immitis_chr1	12700001	12800000	0.2171221920953833	568
AUS	EUR	dirofilaria_immitis_chr1	12700001	12800000	0.4566703290772792	568
EUR	CENAM	dirofilaria_immitis_chr1	12700001	12800000	0.4127981936509672	568
EUR	USA	dirofilaria_immitis_chr1	12700001	12800000	0.2952093857380917	568
ASIA	CENAM	dirofilaria_immitis_chr1	12700001	12800000	0.6428072716874959	568
EUR	ASIA	dirofilaria_immitis_chr1	12700001	12800000	0.7381630870856654	568
AUS	USA	dirofilaria_immitis_chr1	12700001	12800000	0.1882101506958234	568
ASIA	CENAM	dirofilaria_immitis_chr1	12800001	12900000	0.6377360839293746	599
AUS	EUR	dirofilaria_immitis_chr1	12800001	12900000	0.2673056122940353	599
AUS	CENAM	dirofilaria_immitis_chr1	12800001	12900000	0.365666654018471	599
EUR	USA	dirofilaria_immitis_chr1	12800001	12900000	0.1307566363320701	599
AUS	USA	dirofilaria_immitis_chr1	12800001	12900000	0.179236219019132	599
ASIA	USA	dirofilaria_immitis_chr1	12800001	12900000	0.3694040801103496	599
EUR	ASIA	dirofilaria_immitis_chr1	12800001	12900000	0.5103131179839496	599
AUS	ASIA	dirofilaria_immitis_chr1	12800001	12900000	0.3355153077172815	599
CENAM	USA	dirofilaria_immitis_chr1	12800001	12900000	0.2657653135235175	599
EUR	CENAM	dirofilaria_immitis_chr1	12800001	12900000	0.20506632452825	599
AUS	EUR	dirofilaria_immitis_chr1	12900001	13000000	0.2386442722727864	634
ASIA	USA	dirofilaria_immitis_chr1	12900001	13000000	0.4501559842779516	634
ASIA	CENAM	dirofilaria_immitis_chr1	12900001	13000000	0.699333304049796	634
EUR	USA	dirofilaria_immitis_chr1	12900001	13000000	0.1073649190967386	634
EUR	ASIA	dirofilaria_immitis_chr1	12900001	13000000	0.5602051729798272	634
AUS	USA	dirofilaria_immitis_chr1	12900001	13000000	0.1765986301959078	634
AUS	ASIA	dirofilaria_immitis_chr1	12900001	13000000	0.2861219381813903	634
EUR	CENAM	dirofilaria_immitis_chr1	12900001	13000000	0.1206559766151715	634
AUS	CENAM	dirofilaria_immitis_chr1	12900001	13000000	0.3294295093698446	634
CENAM	USA	dirofilaria_immitis_chr1	12900001	13000000	0.2146953544912921	634
AUS	CENAM	dirofilaria_immitis_chr1	13000001	13100000	0.3392709387324142	402
AUS	ASIA	dirofilaria_immitis_chr1	13000001	13100000	0.2177133447066148	402
AUS	USA	dirofilaria_immitis_chr1	13000001	13100000	0.1457587454345394	402
AUS	EUR	dirofilaria_immitis_chr1	13000001	13100000	0.2684482213202552	402
EUR	CENAM	dirofilaria_immitis_chr1	13000001	13100000	0.2331383751862943	402
EUR	ASIA	dirofilaria_immitis_chr1	13000001	13100000	0.5016943672608785	402
ASIA	USA	dirofilaria_immitis_chr1	13000001	13100000	0.3622654277960515	402
ASIA	CENAM	dirofilaria_immitis_chr1	13000001	13100000	0.6541499687434881	402
CENAM	USA	dirofilaria_immitis_chr1	13000001	13100000	0.1499202986241826	402
EUR	USA	dirofilaria_immitis_chr1	13000001	13100000	0.1314894362974899	402
EUR	USA	dirofilaria_immitis_chr1	13100001	13200000	0.1513506355891575	678
ASIA	CENAM	dirofilaria_immitis_chr1	13100001	13200000	0.5954538645034402	678
ASIA	USA	dirofilaria_immitis_chr1	13100001	13200000	0.318986842133687	678
EUR	ASIA	dirofilaria_immitis_chr1	13100001	13200000	0.5774348806881274	678
EUR	CENAM	dirofilaria_immitis_chr1	13100001	13200000	0.2957166472796498	678
AUS	CENAM	dirofilaria_immitis_chr1	13100001	13200000	0.3043974263821882	678
CENAM	USA	dirofilaria_immitis_chr1	13100001	13200000	0.1653567225586328	678
AUS	ASIA	dirofilaria_immitis_chr1	13100001	13200000	0.2312009604738064	678
AUS	USA	dirofilaria_immitis_chr1	13100001	13200000	0.1494961790306077	678
AUS	EUR	dirofilaria_immitis_chr1	13100001	13200000	0.2970357733316259	678
EUR	ASIA	dirofilaria_immitis_chr1	13200001	13300000	0.6961116741299275	470
AUS	USA	dirofilaria_immitis_chr1	13200001	13300000	0.0918032520402424	470
EUR	USA	dirofilaria_immitis_chr1	13200001	13300000	0.211957414147952	470
ASIA	CENAM	dirofilaria_immitis_chr1	13200001	13300000	0.7330879417690127	470
ASIA	USA	dirofilaria_immitis_chr1	13200001	13300000	0.3441094262368379	470
CENAM	USA	dirofilaria_immitis_chr1	13200001	13300000	0.221545428690097	470
EUR	CENAM	dirofilaria_immitis_chr1	13200001	13300000	0.2077419184721259	470
AUS	EUR	dirofilaria_immitis_chr1	13200001	13300000	0.2312768624951428	470
AUS	ASIA	dirofilaria_immitis_chr1	13200001	13300000	0.3402379951177955	470
AUS	CENAM	dirofilaria_immitis_chr1	13200001	13300000	0.2423855711783036	470
EUR	CENAM	dirofilaria_immitis_chr1	13300001	13400000	0.1526425258137386	340
EUR	ASIA	dirofilaria_immitis_chr1	13300001	13400000	0.3947584767661065	340
EUR	USA	dirofilaria_immitis_chr1	13300001	13400000	0.1363282015937198	340
AUS	EUR	dirofilaria_immitis_chr1	13300001	13400000	0.0780645912176855	340
AUS	ASIA	dirofilaria_immitis_chr1	13300001	13400000	0.2232093174629639	340
AUS	USA	dirofilaria_immitis_chr1	13300001	13400000	0.117556196101422	340
ASIA	CENAM	dirofilaria_immitis_chr1	13300001	13400000	0.5068752124009542	340
AUS	CENAM	dirofilaria_immitis_chr1	13300001	13400000	0.1478644432118582	340
ASIA	USA	dirofilaria_immitis_chr1	13300001	13400000	0.2858062988071296	340
CENAM	USA	dirofilaria_immitis_chr1	13300001	13400000	0.1974498502267331	340
AUS	USA	dirofilaria_immitis_chr1	13400001	13500000	0.0956095616402741	171
EUR	CENAM	dirofilaria_immitis_chr1	13400001	13500000	0.1280206132660607	171
AUS	EUR	dirofilaria_immitis_chr1	13400001	13500000	0.0823809866890479	171
AUS	ASIA	dirofilaria_immitis_chr1	13400001	13500000	0.2491558324661757	171
AUS	CENAM	dirofilaria_immitis_chr1	13400001	13500000	0.136280958340575	171
EUR	ASIA	dirofilaria_immitis_chr1	13400001	13500000	0.3776530588615788	171
EUR	USA	dirofilaria_immitis_chr1	13400001	13500000	0.1289405504089016	171
ASIA	CENAM	dirofilaria_immitis_chr1	13400001	13500000	0.4395342959584327	171
