pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
Ferret	dirofilaria_immitis_chr1	11700001	11800000	0.0013812588290692	95565	132	95565	0
Cat	dirofilaria_immitis_chr1	11700001	11800000	0.0006648528424141	95565	1778	2674276	1544
Fox	dirofilaria_immitis_chr1	11700001	11800000	0.0006013547923512	95565	862	1433430	45
Dog	dirofilaria_immitis_chr1	11700001	11800000	0.0006949466406771	95565	1686215	2426394922	3345203
Dog	dirofilaria_immitis_chr1	11800001	11900000	0.0005851457325733	94326	1400490	2393403766	6563684
Leopard	dirofilaria_immitis_chr1	11800001	11900000	0.0008695283338988	94304	82	94304	90
Ferret	dirofilaria_immitis_chr1	11800001	11900000	0.000954309768951	94309	90	94309	85
Golden_jackal	dirofilaria_immitis_chr1	11800001	11900000	3.1808976493166374e-05	94313	3	94313	81
Wildcat	dirofilaria_immitis_chr1	11800001	11900000	1.0606590935607386e-05	94281	1	94281	113
Fox	dirofilaria_immitis_chr1	11800001	11900000	0.0006758184932499	94322	956	1414581	1329
Cat	dirofilaria_immitis_chr1	11800001	11900000	0.0005369767413659	94319	1417	2638848	4184
Ferret	dirofilaria_immitis_chr1	11900001	12000000	0.0012709016049071	95208	121	95208	3
Golden_jackal	dirofilaria_immitis_chr1	11900001	12000000	0.0006091861063554	95209	58	95209	2
Wildcat	dirofilaria_immitis_chr1	11900001	12000000	4.2016365374313296e-05	95201	4	95201	10
Cat	dirofilaria_immitis_chr1	11900001	12000000	0.0008331517105118	95211	2221	2665781	127
Leopard	dirofilaria_immitis_chr1	11900001	12000000	0.0009138175515991	95205	87	95205	6
Dog	dirofilaria_immitis_chr1	11900001	12000000	0.000771686907672	95211	1865243	2417098154	3641521
Fox	dirofilaria_immitis_chr1	11900001	12000000	0.0008487056188933	95209	1212	1428057	108
Wildcat	dirofilaria_immitis_chr1	12000001	12100000	0.0	94792	0	94792	1
Cat	dirofilaria_immitis_chr1	12000001	12100000	0.0005893058323944	94793	1564	2653970	234
Leopard	dirofilaria_immitis_chr1	12000001	12100000	0.0011815343066925	94792	112	94792	1
Golden_jackal	dirofilaria_immitis_chr1	12000001	12100000	0.0006751553384743	94793	64	94793	0
Ferret	dirofilaria_immitis_chr1	12000001	12100000	0.0010232823098752	94793	97	94793	0
Fox	dirofilaria_immitis_chr1	12000001	12100000	0.0005823952057901	94793	828	1421715	180
Dog	dirofilaria_immitis_chr1	12000001	12100000	0.0006066013776978	94793	1460892	2408322918	1789107
Golden_jackal	dirofilaria_immitis_chr1	12100001	12200000	0.0002944795599634	95083	28	95083	1
Ferret	dirofilaria_immitis_chr1	12100001	12200000	0.0007467081738252	95084	71	95084	0
Dog	dirofilaria_immitis_chr1	12100001	12200000	0.0005649655352473	95084	1363503	2413426864	4083836
Cat	dirofilaria_immitis_chr1	12100001	12200000	0.0005309151955969	95084	1413	2661442	910
Wildcat	dirofilaria_immitis_chr1	12100001	12200000	2.1041557075223567e-05	95050	2	95050	34
Leopard	dirofilaria_immitis_chr1	12100001	12200000	0.0010411846367422	95084	99	95084	0
Fox	dirofilaria_immitis_chr1	12100001	12200000	0.00054199743936	95084	773	1426206	54
Ferret	dirofilaria_immitis_chr1	12200001	12300000	0.0005642515307935	95702	54	95702	190
Cat	dirofilaria_immitis_chr1	12200001	12300000	0.0003068549456031	95892	823	2682049	2927
Leopard	dirofilaria_immitis_chr1	12200001	12300000	0.0005112527779806	95843	49	95843	49
Dog	dirofilaria_immitis_chr1	12200001	12300000	0.000398949048564	95892	970073	2431571158	6482942
Fox	dirofilaria_immitis_chr1	12200001	12300000	0.0004304667359964	95872	618	1435651	2729
Golden_jackal	dirofilaria_immitis_chr1	12200001	12300000	1.044015701996158e-05	95784	1	95784	108
Wildcat	dirofilaria_immitis_chr1	12200001	12300000	1.0455876202425764e-05	95640	1	95640	252
Cat	dirofilaria_immitis_chr1	12300001	12400000	0.0006718211981302	95066	1779	2648026	33422
Fox	dirofilaria_immitis_chr1	12300001	12400000	0.0006821234382963	94929	969	1420564	15926
Leopard	dirofilaria_immitis_chr1	12300001	12400000	0.0009395321341102	94728	89	94728	1038
Wildcat	dirofilaria_immitis_chr1	12300001	12400000	1.0563343086820117e-05	94667	1	94667	1099
Golden_jackal	dirofilaria_immitis_chr1	12300001	12400000	0.0006117949853907	94803	58	94803	963
Dog	dirofilaria_immitis_chr1	12300001	12400000	0.0006531025415796	95218	1569554	2403227518	31623032
Ferret	dirofilaria_immitis_chr1	12300001	12400000	0.0010235522539253	94768	97	94768	998
Cat	dirofilaria_immitis_chr1	12400001	12500000	0.0006571388960438	96088	1768	2690451	13
Leopard	dirofilaria_immitis_chr1	12400001	12500000	0.0015714761468653	96088	151	96088	0
Wildcat	dirofilaria_immitis_chr1	12400001	12500000	0.0	96088	0	96088	0
Ferret	dirofilaria_immitis_chr1	12400001	12500000	0.00216468237449	96088	208	96088	0
Golden_jackal	dirofilaria_immitis_chr1	12400001	12500000	0.0015818832736658	96088	152	96088	0
Dog	dirofilaria_immitis_chr1	12400001	12500000	0.0011280810593916	96088	2752818	2440266129	2771271
Fox	dirofilaria_immitis_chr1	12400001	12500000	0.0011331094869643	96088	1633	1441167	153
Dog	dirofilaria_immitis_chr1	12500001	12600000	0.0011523951147412	82860	1604986	1392739330	1076867195
Fox	dirofilaria_immitis_chr1	12500001	12600000	0.0010926309602348	65072	896	820039	636956
Golden_jackal	dirofilaria_immitis_chr1	12500001	12600000	0.0004779380387471	58585	28	58585	38548
Cat	dirofilaria_immitis_chr1	12500001	12600000	0.0010808198972585	68902	1700	1572880	1146844
Ferret	dirofilaria_immitis_chr1	12500001	12600000	0.0018522634659553	53988	100	53988	43145
Wildcat	dirofilaria_immitis_chr1	12500001	12600000	0.0006093102607847	57442	35	57442	39691
Leopard	dirofilaria_immitis_chr1	12500001	12600000	0.0010275165447579	57420	59	57420	39713
Dog	dirofilaria_immitis_chr1	12600001	12700000	0.001934038695244	86532	3676652	1901022978	507283872
Golden_jackal	dirofilaria_immitis_chr1	12600001	12700000	0.000185506631862	75469	14	75469	19253
Leopard	dirofilaria_immitis_chr1	12600001	12700000	0.002176321620766	75816	165	75816	18906
Wildcat	dirofilaria_immitis_chr1	12600001	12700000	0.0020752538943436	77099	160	77099	17623
Cat	dirofilaria_immitis_chr1	12600001	12700000	0.0018934650125639	80526	3999	2112001	540215
Fox	dirofilaria_immitis_chr1	12600001	12700000	0.0021314393484541	79163	2414	1132568	288262
Ferret	dirofilaria_immitis_chr1	12600001	12700000	0.0027416950596252	75136	206	75136	19586
Fox	dirofilaria_immitis_chr1	12700001	12800000	0.0015649959919955	93301	2171	1387224	26031
Dog	dirofilaria_immitis_chr1	12700001	12800000	0.0016549830869108	93363	3891206	2351205901	44261324
Leopard	dirofilaria_immitis_chr1	12700001	12800000	0.0020042013204149	93304	187	93304	913
Ferret	dirofilaria_immitis_chr1	12700001	12800000	0.0025864121377399	92406	239	92406	1811
Golden_jackal	dirofilaria_immitis_chr1	12700001	12800000	1.0730995407133966e-05	93188	1	93188	1029
Wildcat	dirofilaria_immitis_chr1	12700001	12800000	0.0002900045111812	93102	27	93102	1115
Cat	dirofilaria_immitis_chr1	12700001	12800000	0.0016057801904835	93328	4156	2588150	49926
Leopard	dirofilaria_immitis_chr1	12800001	12900000	0.0016610732567205	88497	147	88497	7139
Fox	dirofilaria_immitis_chr1	12800001	12900000	0.0015665796344647	89510	2052	1309860	124680
Cat	dirofilaria_immitis_chr1	12800001	12900000	0.0017437859068581	90559	4287	2458444	219364
Wildcat	dirofilaria_immitis_chr1	12800001	12900000	0.0020111858087113	88505	178	88505	7131
Golden_jackal	dirofilaria_immitis_chr1	12800001	12900000	6.80040802448147e-05	88230	6	88230	7406
Dog	dirofilaria_immitis_chr1	12800001	12900000	0.0019676036651866	93560	4345637	2208593670	222951630
Ferret	dirofilaria_immitis_chr1	12800001	12900000	0.002246834006627	88124	198	88124	7512
Dog	dirofilaria_immitis_chr1	12900001	13000000	0.0018696273510646	93257	4382322	2343954798	48258027
Wildcat	dirofilaria_immitis_chr1	12900001	13000000	0.0020394729742853	92671	189	92671	1418
Fox	dirofilaria_immitis_chr1	12900001	13000000	0.0015209235313446	93001	2106	1384685	26650
Cat	dirofilaria_immitis_chr1	12900001	13000000	0.001429107551381	92937	3690	2582031	52461
Leopard	dirofilaria_immitis_chr1	12900001	13000000	0.0023364234417563	92877	217	92877	1212
Ferret	dirofilaria_immitis_chr1	12900001	13000000	0.0025675879776468	92694	238	92694	1395
Golden_jackal	dirofilaria_immitis_chr1	12900001	13000000	3.232863131351229e-05	92797	3	92797	1292
Golden_jackal	dirofilaria_immitis_chr1	13000001	13100000	8.82123144390957e-05	79354	7	79354	17325
Ferret	dirofilaria_immitis_chr1	13000001	13100000	0.0021333266009416	79219	169	79219	17460
Leopard	dirofilaria_immitis_chr1	13000001	13100000	0.0013015455853826	79905	104	79905	16774
Dog	dirofilaria_immitis_chr1	13000001	13100000	0.0011854207214028	92889	2379287	2007124523	450939052
Wildcat	dirofilaria_immitis_chr1	13000001	13100000	0.0009793712188832	80664	79	80664	16015
Fox	dirofilaria_immitis_chr1	13000001	13100000	0.0013011598054004	84248	1563	1201236	248949
Cat	dirofilaria_immitis_chr1	13000001	13100000	0.0013077712287654	86753	2933	2242747	464265
Dog	dirofilaria_immitis_chr1	13100001	13200000	0.0019220779492207	95244	4631390	2409574493	12004207
Wildcat	dirofilaria_immitis_chr1	13100001	13200000	0.0010312532884352	95030	98	95030	214
Golden_jackal	dirofilaria_immitis_chr1	13100001	13200000	0.0009041591320072	95116	86	95116	128
Ferret	dirofilaria_immitis_chr1	13100001	13200000	0.0033566256412421	94738	318	94738	506
Fox	dirofilaria_immitis_chr1	13100001	13200000	0.0018243563861598	95235	2599	1424612	4048
Cat	dirofilaria_immitis_chr1	13100001	13200000	0.0017508865582249	95124	4647	2654084	12748
Leopard	dirofilaria_immitis_chr1	13100001	13200000	0.0014341453126647	94830	136	94830	414
Leopard	dirofilaria_immitis_chr1	13200001	13300000	4.212921028795315e-05	94946	4	94946	1302
Dog	dirofilaria_immitis_chr1	13200001	13300000	0.0014662765208742	96245	3525638	2404483704	42621696
Wildcat	dirofilaria_immitis_chr1	13200001	13300000	0.0012138099912394	94743	115	94743	1505
Golden_jackal	dirofilaria_immitis_chr1	13200001	13300000	0.0014014309347438	94903	133	94903	1345
Ferret	dirofilaria_immitis_chr1	13200001	13300000	0.0023186380383686	94452	219	94452	1796
Fox	dirofilaria_immitis_chr1	13200001	13300000	0.0013680083093838	95183	1944	1421044	22676
Cat	dirofilaria_immitis_chr1	13200001	13300000	0.0014727290939119	95513	3911	2655614	39330
Leopard	dirofilaria_immitis_chr1	13300001	13400000	0.0008294374905745	92834	77	92834	3996
Wildcat	dirofilaria_immitis_chr1	13300001	13400000	8.564026805403901e-05	93414	8	93414	3416
Dog	dirofilaria_immitis_chr1	13300001	13400000	0.0010069102822919	96445	2350695	2334562514	127340236
Fox	dirofilaria_immitis_chr1	13300001	13400000	0.0007805638868753	94093	1079	1382334	70116
Cat	dirofilaria_immitis_chr1	13300001	13400000	0.0009635599496422	94768	2502	2596621	114619
Golden_jackal	dirofilaria_immitis_chr1	13300001	13400000	0.0010488574945149	93435	98	93435	3395
Ferret	dirofilaria_immitis_chr1	13300001	13400000	0.0017675891385442	92216	163	92216	4614
Dog	dirofilaria_immitis_chr1	13400001	13500000	0.000485778933133	95235	1174978	2418750423	2599452
Leopard	dirofilaria_immitis_chr1	13400001	13500000	0.000588019110621	95235	56	95235	0
Wildcat	dirofilaria_immitis_chr1	13400001	13500000	0.0	95235	0	95235	0
Golden_jackal	dirofilaria_immitis_chr1	13400001	13500000	0.000588019110621	95235	56	95235	0
Ferret	dirofilaria_immitis_chr1	13400001	13500000	0.000693022523232	95235	66	95235	0
Fox	dirofilaria_immitis_chr1	13400001	13500000	0.0004627150382387	95235	661	1428525	0
Cat	dirofilaria_immitis_chr1	13400001	13500000	0.0005010187255748	95235	1336	2666567	13
Dog	dirofilaria_immitis_chr1	13500001	13600000	0.0007978918212157	94011	1845294	2312712013	97400012
Golden_jackal	dirofilaria_immitis_chr1	13500001	13600000	0.0001848891209066	91947	17	91947	2846
Fox	dirofilaria_immitis_chr1	13500001	13600000	0.0006486424682714	92161	885	1364388	57507
Ferret	dirofilaria_immitis_chr1	13500001	13600000	0.0010943074128384	91382	100	91382	3411
Cat	dirofilaria_immitis_chr1	13500001	13600000	0.0007207317307236	92577	1840	2552961	101243
Leopard	dirofilaria_immitis_chr1	13500001	13600000	0.0006537799376729	91774	60	91774	3019
Wildcat	dirofilaria_immitis_chr1	13500001	13600000	0.0	91888	0	91888	2905
Cat	dirofilaria_immitis_chr1	13600001	13700000	0.0006209143908618	94561	1644	2647708	0
Dog	dirofilaria_immitis_chr1	13600001	13700000	0.0007175718194225	94561	1724132	2402730923	1482502
Wildcat	dirofilaria_immitis_chr1	13600001	13700000	0.0001692029483613	94561	16	94561	0
Fox	dirofilaria_immitis_chr1	13600001	13700000	0.0007198175428206	94561	1021	1418415	0
Leopard	dirofilaria_immitis_chr1	13600001	13700000	0.0008883154788972	94561	84	94561	0
Golden_jackal	dirofilaria_immitis_chr1	13600001	13700000	0.0	94561	0	94561	0
Ferret	dirofilaria_immitis_chr1	13600001	13700000	0.0010152176901682	94561	96	94561	0
Dog	dirofilaria_immitis_chr1	13700001	13800000	0.0010365482973129	91999	2150276	2074458089	384749611
Leopard	dirofilaria_immitis_chr1	13700001	13800000	0.0012241999853096	81686	100	81686	15038
Ferret	dirofilaria_immitis_chr1	13700001	13800000	0.0017086089482291	81938	140	81938	14786
Wildcat	dirofilaria_immitis_chr1	13700001	13800000	0.0007524180531789	82401	62	82401	14323
Golden_jackal	dirofilaria_immitis_chr1	13700001	13800000	0.0002876421731366	83437	24	83437	13287
Fox	dirofilaria_immitis_chr1	13700001	13800000	0.0008907315203658	84406	1097	1231572	219288
Cat	dirofilaria_immitis_chr1	13700001	13800000	0.0009335680292065	85615	2148	2300850	407422
Dog	dirofilaria_immitis_chr1	13800001	13900000	0.0012856454303568	88928	2692190	2094037700	265173475
Golden_jackal	dirofilaria_immitis_chr1	13800001	13900000	0.0002258731781544	84118	19	84118	8673
Fox	dirofilaria_immitis_chr1	13800001	13900000	0.0011800142843834	85929	1482	1255917	135948
Wildcat	dirofilaria_immitis_chr1	13800001	13900000	0.0014805514758137	84428	125	84428	8363
Leopard	dirofilaria_immitis_chr1	13800001	13900000	0.0011466657111119	83721	96	83721	9070
Ferret	dirofilaria_immitis_chr1	13800001	13900000	0.0019178346561165	82906	159	82906	9885
Cat	dirofilaria_immitis_chr1	13800001	13900000	0.0012446175096121	86884	2915	2342085	256063
Dog	dirofilaria_immitis_chr1	13900001	14000000	0.0010519110172762	95650	2552401	2426441931	5459319
Ferret	dirofilaria_immitis_chr1	13900001	14000000	0.0016519593492534	95644	158	95644	6
Fox	dirofilaria_immitis_chr1	13900001	14000000	0.0010007241807225	95650	1433	1431963	2787
Leopard	dirofilaria_immitis_chr1	13900001	14000000	0.0006588924331956	95615	63	95615	35
Wildcat	dirofilaria_immitis_chr1	13900001	14000000	0.0004393213531097	95602	42	95602	48
Golden_jackal	dirofilaria_immitis_chr1	13900001	14000000	2.0925536478441464e-05	95577	2	95577	73
Cat	dirofilaria_immitis_chr1	13900001	14000000	0.0008747699015808	95641	2320	2652126	26074
Wildcat	dirofilaria_immitis_chr1	14000001	14100000	0.000372967328062	93842	35	93842	25
Fox	dirofilaria_immitis_chr1	14000001	14100000	0.0010404792596617	93867	1465	1408005	0
Cat	dirofilaria_immitis_chr1	14000001	14100000	0.0008570618123944	93867	2251	2626415	1861
Dog	dirofilaria_immitis_chr1	14000001	14100000	0.0010574098992432	93867	2519766	2382960479	3607996
Ferret	dirofilaria_immitis_chr1	14000001	14100000	0.0018963000841616	93867	178	93867	0
Golden_jackal	dirofilaria_immitis_chr1	14000001	14100000	0.0	93857	0	93857	10
Leopard	dirofilaria_immitis_chr1	14000001	14100000	0.0011718708385268	93867	110	93867	0
Leopard	dirofilaria_immitis_chr1	14100001	14200000	0.0	94096	0	94096	74
Cat	dirofilaria_immitis_chr1	14100001	14200000	0.0010357244866089	94170	2716	2622319	14441
Golden_jackal	dirofilaria_immitis_chr1	14100001	14200000	0.0	94168	0	94168	2
Dog	dirofilaria_immitis_chr1	14100001	14200000	0.0011414164171623	94170	2727120	2389241962	5030288
Fox	dirofilaria_immitis_chr1	14100001	14200000	0.0011366710622669	94170	1605	1412018	532
Wildcat	dirofilaria_immitis_chr1	14100001	14200000	0.0005958270824688	93987	56	93987	183
Ferret	dirofilaria_immitis_chr1	14100001	14200000	0.0018713649267934	94049	176	94049	121
Ferret	dirofilaria_immitis_chr1	14200001	14300000	0.002112780207475	94662	200	94662	281
Golden_jackal	dirofilaria_immitis_chr1	14200001	14300000	0.0	94353	0	94353	590
Fox	dirofilaria_immitis_chr1	14200001	14300000	0.0012995708311961	94794	1842	1417391	6754
Dog	dirofilaria_immitis_chr1	14200001	14300000	0.0013103990474714	94943	3139224	2395624452	18301323
Leopard	dirofilaria_immitis_chr1	14200001	14300000	0.0	94430	0	94430	513
Wildcat	dirofilaria_immitis_chr1	14200001	14300000	0.0013034908119793	94362	123	94362	581
Cat	dirofilaria_immitis_chr1	14200001	14300000	0.0011756757576492	94799	3101	2637632	20772
Ferret	dirofilaria_immitis_chr1	14300001	14400000	0.0024258335521134	95225	231	95225	60
Dog	dirofilaria_immitis_chr1	14300001	14400000	0.0015638849612204	95285	3782548	2418686856	3934269
Wildcat	dirofilaria_immitis_chr1	14300001	14400000	0.0010391191628268	95273	99	95273	12
Golden_jackal	dirofilaria_immitis_chr1	14300001	14400000	0.0	95285	0	95285	0
Leopard	dirofilaria_immitis_chr1	14300001	14400000	0.0009866280412284	95274	94	95274	11
Fox	dirofilaria_immitis_chr1	14300001	14400000	0.0014760834585566	95283	2109	1428781	494
Cat	dirofilaria_immitis_chr1	14300001	14400000	0.0014001201388571	95285	3734	2666914	1066
Fox	dirofilaria_immitis_chr1	14400001	14500000	0.0011750341304287	94352	1662	1414427	943
Dog	dirofilaria_immitis_chr1	14400001	14500000	0.0011766542365808	94358	2814694	2392116488	6935662
Cat	dirofilaria_immitis_chr1	14400001	14500000	0.0011038828853042	94319	2912	2637961	4063
Leopard	dirofilaria_immitis_chr1	14400001	14500000	0.0007002949727309	94246	66	94246	112
Wildcat	dirofilaria_immitis_chr1	14400001	14500000	0.0005303970552355	94269	50	94269	89
Golden_jackal	dirofilaria_immitis_chr1	14400001	14500000	0.0	94306	0	94306	52
Ferret	dirofilaria_immitis_chr1	14400001	14500000	0.0017937695696014	94215	169	94215	143
Leopard	dirofilaria_immitis_chr1	14500001	14600000	0.0006897795888913	94233	65	94233	299
Dog	dirofilaria_immitis_chr1	14500001	14600000	0.0011375891096335	94532	2722364	2393099562	10376538
Golden_jackal	dirofilaria_immitis_chr1	14500001	14600000	1.0595689673440844e-05	94378	1	94378	154
Fox	dirofilaria_immitis_chr1	14500001	14600000	0.0009984144076922	94468	1413	1415244	2736
Cat	dirofilaria_immitis_chr1	14500001	14600000	0.0010459549398064	94496	2760	2638737	8159
Wildcat	dirofilaria_immitis_chr1	14500001	14600000	0.0002119946577346	94342	20	94342	190
Ferret	dirofilaria_immitis_chr1	14500001	14600000	0.0020674300254452	94320	195	94320	212
Wildcat	dirofilaria_immitis_chr1	14600001	14700000	0.0007027021092042	91077	64	91077	4750
Fox	dirofilaria_immitis_chr1	14600001	14700000	0.0013586785871811	92415	1839	1353521	83884
Cat	dirofilaria_immitis_chr1	14600001	14700000	0.0013356338967099	93305	3406	2550100	133056
Dog	dirofilaria_immitis_chr1	14600001	14700000	0.0012905952220215	94739	2963872	2296515553	139885922
Ferret	dirofilaria_immitis_chr1	14600001	14700000	0.0021087314662273	91050	192	91050	4777
Golden_jackal	dirofilaria_immitis_chr1	14600001	14700000	0.0010156275595452	91569	93	91569	4258
Leopard	dirofilaria_immitis_chr1	14600001	14700000	0.0002523064096797	91159	23	91159	4668
Leopard	dirofilaria_immitis_chr1	14700001	14800000	0.0006332510464741	93170	59	93170	0
Dog	dirofilaria_immitis_chr1	14700001	14800000	0.0013566261593367	93170	3201283	2359738516	9108734
Ferret	dirofilaria_immitis_chr1	14700001	14800000	0.0020077302984754	93140	187	93140	30
Golden_jackal	dirofilaria_immitis_chr1	14700001	14800000	0.0007945114291542	93139	74	93139	31
Fox	dirofilaria_immitis_chr1	14700001	14800000	0.0013640787816328	93170	1906	1397280	270
Wildcat	dirofilaria_immitis_chr1	14700001	14800000	0.0003327536978596	93162	31	93162	8
Cat	dirofilaria_immitis_chr1	14700001	14800000	0.0011806302891199	93170	3074	2603694	5066
Wildcat	dirofilaria_immitis_chr1	14800001	14900000	0.0010267939170566	92521	95	92521	84
Ferret	dirofilaria_immitis_chr1	14800001	14900000	0.0021404017036732	92506	198	92506	99
Leopard	dirofilaria_immitis_chr1	14800001	14900000	0.0006696187493249	92590	62	92590	15
Cat	dirofilaria_immitis_chr1	14800001	14900000	0.0012807321647617	92605	3316	2589144	3796
Golden_jackal	dirofilaria_immitis_chr1	14800001	14900000	0.0007992051149127	92592	74	92592	13
Dog	dirofilaria_immitis_chr1	14800001	14900000	0.0012921249476306	92605	3034183	2348211762	6270363
Fox	dirofilaria_immitis_chr1	14800001	14900000	0.0011943833725698	92605	1658	1388164	911
Leopard	dirofilaria_immitis_chr1	14900001	15000000	0.0013247818315634	95110	126	95110	1
Dog	dirofilaria_immitis_chr1	14900001	15000000	0.0016524617808405	95111	3990400	2414821357	3375818
Golden_jackal	dirofilaria_immitis_chr1	14900001	15000000	0.0012091135620485	95111	115	95111	0
Fox	dirofilaria_immitis_chr1	14900001	15000000	0.0016822449558936	95111	2400	1426665	0
Ferret	dirofilaria_immitis_chr1	14900001	15000000	0.0027560090464419	95065	262	95065	46
Cat	dirofilaria_immitis_chr1	14900001	15000000	0.0015460380146558	95111	4116	2662289	819
Wildcat	dirofilaria_immitis_chr1	14900001	15000000	0.0015141000567787	95106	144	95106	5
Ferret	dirofilaria_immitis_chr1	15000001	15100000	0.0032507773598034	91978	299	91978	2499
Dog	dirofilaria_immitis_chr1	15000001	15100000	0.0021006492470336	94170	4903679	2334363534	67714191
Golden_jackal	dirofilaria_immitis_chr1	15000001	15100000	0.0014313079787348	92922	133	92922	1555
Fox	dirofilaria_immitis_chr1	15000001	15100000	0.0021197105638141	93233	2935	1384623	32532
Wildcat	dirofilaria_immitis_chr1	15000001	15100000	0.0015435263640779	92645	143	92645	1832
Leopard	dirofilaria_immitis_chr1	15000001	15100000	0.0014142897242674	92626	131	92626	1851
Cat	dirofilaria_immitis_chr1	15000001	15100000	0.001967838418558	93380	5093	2588119	57237
Fox	dirofilaria_immitis_chr1	15100001	15200000	0.0017800287975509	93493	2470	1387618	36722
Dog	dirofilaria_immitis_chr1	15100001	15200000	0.0017749930627457	94913	4160584	2344000147	70256153
Golden_jackal	dirofilaria_immitis_chr1	15100001	15200000	0.0016088280389573	92614	149	92614	2342
Wildcat	dirofilaria_immitis_chr1	15100001	15200000	0.0016784119640647	92945	156	92945	2011
Ferret	dirofilaria_immitis_chr1	15100001	15200000	0.003076623081173	92309	284	92309	2647
Cat	dirofilaria_immitis_chr1	15100001	15200000	0.0017580218184511	93540	4557	2592118	66650
Leopard	dirofilaria_immitis_chr1	15100001	15200000	0.0017934119121444	92561	166	92561	2395
Dog	dirofilaria_immitis_chr1	15200001	15300000	0.0012866572980296	92964	3029784	2354771550	8889000
Golden_jackal	dirofilaria_immitis_chr1	15200001	15300000	0.0006454388984509	92960	60	92960	6
Leopard	dirofilaria_immitis_chr1	15200001	15300000	0.0008605759404481	92961	80	92961	5
Wildcat	dirofilaria_immitis_chr1	15200001	15300000	0.0006247643668874	92835	58	92835	131
Ferret	dirofilaria_immitis_chr1	15200001	15300000	0.0017003874300473	92920	158	92920	46
Cat	dirofilaria_immitis_chr1	15200001	15300000	0.0013286788469934	92957	3448	2595059	7989
Fox	dirofilaria_immitis_chr1	15200001	15300000	0.0012785447131709	92964	1781	1392990	1500
Cat	dirofilaria_immitis_chr1	15300001	15400000	0.0016460557808688	93556	4288	2605015	43197
Dog	dirofilaria_immitis_chr1	15300001	15400000	0.0017965673910368	94493	4235873	2357759036	46912039
Leopard	dirofilaria_immitis_chr1	15300001	15400000	0.0005589294351588	93035	52	93035	1544
Ferret	dirofilaria_immitis_chr1	15300001	15400000	0.0029532226773011	92780	274	92780	1799
Golden_jackal	dirofilaria_immitis_chr1	15300001	15400000	0.0007721262426406	93249	72	93249	1330
Fox	dirofilaria_immitis_chr1	15300001	15400000	0.0017551280403248	93802	2444	1392491	26194
Wildcat	dirofilaria_immitis_chr1	15300001	15400000	0.0009429009203998	93329	88	93329	1250
Cat	dirofilaria_immitis_chr1	15400001	15500000	0.0014304797930363	93258	3734	2610313	911
Wildcat	dirofilaria_immitis_chr1	15400001	15500000	0.0005576347706727	93251	52	93251	7
Ferret	dirofilaria_immitis_chr1	15400001	15500000	0.0022093048197164	93242	206	93242	16
Golden_jackal	dirofilaria_immitis_chr1	15400001	15500000	0.0010079888477829	93255	94	93255	3
Leopard	dirofilaria_immitis_chr1	15400001	15500000	0.0005147673894858	93246	48	93246	12
Dog	dirofilaria_immitis_chr1	15400001	15500000	0.001504734630008	93258	3560252	2366033139	5051511
Fox	dirofilaria_immitis_chr1	15400001	15500000	0.0017001705892661	93258	2377	1398095	775
Leopard	dirofilaria_immitis_chr1	15500001	15600000	0.000523862470065	93536	49	93536	368
Dog	dirofilaria_immitis_chr1	15500001	15600000	0.0018602181875753	93904	4416884	2374390289	13118911
Fox	dirofilaria_immitis_chr1	15500001	15600000	0.0019011108703338	93881	2667	1402864	5696
Ferret	dirofilaria_immitis_chr1	15500001	15600000	0.0031756519144492	93839	298	93839	65
Wildcat	dirofilaria_immitis_chr1	15500001	15600000	0.0019137835179403	93532	179	93532	372
Golden_jackal	dirofilaria_immitis_chr1	15500001	15600000	0.0001173333333333	93750	11	93750	154
Cat	dirofilaria_immitis_chr1	15500001	15600000	0.001781909269211	93902	4668	2619662	9650
Dog	dirofilaria_immitis_chr1	15600001	15700000	0.0017842611133334	26271	932721	522749161	249128414
Golden_jackal	dirofilaria_immitis_chr1	15600001	15700000	0.0006881297616121	20345	14	20345	10014
Cat	dirofilaria_immitis_chr1	15600001	15700000	0.0017383008448753	22870	1024	589081	260971
Fox	dirofilaria_immitis_chr1	15600001	15700000	0.0017239904456712	22173	524	303946	151439
Ferret	dirofilaria_immitis_chr1	15600001	15700000	0.0023347786725115	20987	49	20987	9372
Leopard	dirofilaria_immitis_chr1	15600001	15700000	0.0015555123468792	20572	32	20572	9787
Wildcat	dirofilaria_immitis_chr1	15600001	15700000	0.0013334559499724	21748	29	21748	8611
Leopard	dirofilaria_immitis_chr2	1	100000	0.0017813593468349	94310	168	94310	167
Cat	dirofilaria_immitis_chr2	1	100000	0.0011371862168025	94346	2999	2637211	8145
Fox	dirofilaria_immitis_chr2	1	100000	0.0009337748484914	94373	1320	1413617	3538
Dog	dirofilaria_immitis_chr2	1	100000	0.0013065916309753	94389	3119916	2387827938	14249787
Golden_jackal	dirofilaria_immitis_chr2	1	100000	0.0003182044781976	94279	30	94279	198
Ferret	dirofilaria_immitis_chr2	1	100000	0.0023862298628713	94291	225	94291	186
Wildcat	dirofilaria_immitis_chr2	1	100000	0.0005518588090462	94227	52	94227	250
Wildcat	dirofilaria_immitis_chr2	100001	200000	3.205950243652218e-05	93576	3	93576	1399
Ferret	dirofilaria_immitis_chr2	100001	200000	0.0026538823730844	93448	248	93448	1527
